Date,FSKEW,CRSP Market
2018-05-22,0.9990071503895211,0.9959000000000001
2018-05-23,0.9984407487611017,0.9988877
2018-05-24,0.9969103852290142,0.9973893684500001
2018-05-25,0.9961765358899423,0.9952948507762551
2018-05-29,0.9946621283066586,0.9851428432983373
2018-05-30,0.9930393689865658,0.9981467288298755
2018-06-01,0.9917799595298297,1.008826898828355
2018-06-04,0.990186903452662,1.013770150632614
2018-06-05,0.9884652180170224,1.0154935598886894
2018-06-06,0.9867638355874817,1.024328353859721
2018-06-07,0.9855221885451149,1.0229967269997033
2018-06-08,0.9847016223191423,1.0262703165261025
2018-06-11,0.9837228194106733,1.0276044679375864
2018-06-12,0.98235610059768,1.0300707186606366
2018-06-13,0.9810512919237497,1.0267744923609226
2018-06-14,0.9807322165981485,1.0297521383887691
2018-06-15,0.9807670712678415,1.0291342871057358
2018-06-18,0.9812632770806794,1.0283109796760512
2018-06-19,0.9814757623904735,1.0245062290512499
2018-06-20,0.9827343679361744,1.0269650440009728
2018-06-21,0.9846739836691545,1.0195708956841658
2018-06-22,0.9865131541141322,1.020794380758987
2018-06-25,0.9872762904292779,1.0057887033618298
2018-06-26,0.9883655558230272,1.0086049117312428
2018-06-27,0.9903627919383764,0.9984180021227572
2018-06-28,0.9920282806407463,1.0043086683352815
2018-06-29,0.9926038926805425,1.005011684403116
2018-07-02,0.9926391237279966,1.0087302276354075
2018-07-03,0.9461764691920435,1.0043926876565754
2018-07-05,0.8957133645709275,1.0132313433079532
2018-07-06,0.8970159681389706,1.022249102263394
2018-07-09,0.8966856919201641,1.03185824382467
2018-07-10,0.8964639199716101,1.0341283319610841
2018-07-11,0.8952739628924271,1.0269928464705527
2018-07-12,0.8946664632400181,1.0358249849501993
2018-07-13,0.8936831404440883,1.0367572274366543
2018-07-16,0.8920434628424719,1.0352020915954994
2018-07-17,0.8903224467688108,1.0402745818443173
2018-07-18,0.888789286261115,1.043083323215297
2018-07-19,0.8871282694233963,1.0396411482486865
2018-07-20,0.8857530167419216,1.0387054712152626
2018-07-23,0.8850866636761103,1.0404712705163286
2018-07-24,0.8839149000689295,1.042864354438516
2018-07-25,0.8825281547215095,1.0516244150157996
2018-07-26,0.8812753149824584,1.049521166185768
2018-07-27,0.8799731097651565,1.0410200447396631
2018-07-30,0.8780790315550719,1.0338370064309594
2018-07-31,0.8765107425059527,1.0392129588644006
2018-08-01,0.8751721143810625,1.0379659033137634
2018-08-02,0.8738064644113056,1.0450240714562968
2018-08-03,0.8721121261182544,1.0483681484849572
2018-08-06,0.8708560210294459,1.0532954787828364
2018-08-07,0.8697178191299885,1.0564553652191848
2018-08-08,0.869544103882161,1.0561384286096192
2018-08-09,0.8685471372281094,1.0557159732381753
2018-08-10,0.8671015732919882,1.04948724899607
2018-08-13,0.8660775195085991,1.0447645563755878
2018-08-14,0.8648046407917297,1.0520779082702167
2018-08-15,0.8633851879989622,1.0426092070957849
2018-08-16,0.8622301775282135,1.051679907197518
2018-08-17,0.8608080284857835,1.0549401149098305
2018-08-20,0.8591915580859641,1.0576829592085961
2018-08-21,0.857645328776037,1.0612790812699053
2018-08-22,0.8567166014137503,1.0619158487186673
2018-08-23,0.8558947464799106,1.0600044001909736
2018-08-24,0.8552772521753687,1.0666824279121767
2018-08-27,0.8542931321904947,1.0746825461215181
2018-08-28,0.8526457971575895,1.0746825461215181
2018-08-29,0.8508414534745887,1.080808236634411
2018-08-30,0.8488766036566864,1.0764850036878733
2018-08-31,0.8475817506351052,1.0774538401911922
2018-09-04,0.8458043996988113,1.076376386351001
2018-09-05,0.8442448399775415,1.072070880805597
2018-09-06,0.8422594327657212,1.067460976018133
2018-09-07,0.8411755522587299,1.0656462923589023
2018-09-10,0.8395197099890689,1.0682038434605636
2018-09-11,0.8369149945375504,1.0722630180657138
2018-09-12,0.8346940267833114,1.07269192327294
2018-09-13,0.8316981987854896,1.0776263061199953
2018-09-14,0.8302862397432417,1.0790272203179514
2018-09-17,0.8285739709176964,1.071366127053694
2018-09-18,0.8265852230610772,1.0775800505906055
2018-09-19,0.824772563362807,1.0782265986209598
2018-09-20,0.8230926843688035,1.0866367660902034
2018-09-21,0.8208413176670664,1.0853328019708952
2018-09-24,0.8189711321262511,1.0820768035649826
2018-09-25,0.8175038343885657,1.0816439728435567
2018-09-26,0.8163194060918811,1.0774255613494668
2018-09-27,0.8159428505425027,1.0804423529212452
2018-09-28,0.8150098356742609,1.080226264450661
2018-10-01,0.8135265450839186,1.0820626491002272
2018-10-02,0.8118505991660327,1.0798985238020267
2018-10-03,0.8100976359058262,1.082166310702011
2018-10-05,0.8083025560445684,1.0753486629445883
2018-10-08,0.8063042668042472,1.0735205702175825
2018-10-09,0.8041896072294055,1.0716955852482126
2018-10-10,0.801434294323295,1.036115291817972
2018-10-11,0.8002338013225728,1.0159110436275216
2018-10-12,0.7995141591770749,1.0301337982383068
2018-10-15,0.798790156140881,1.0252921693865868
2018-10-16,0.7986224261695185,1.0484637724147237
2018-10-17,0.7981530274183131,1.0476250013967918
2018-10-18,0.7974134330601039,1.031596338875421
2018-10-19,0.7966812072592571,1.0292236672960076
2018-10-22,0.7960187935434765,1.0254155397270124
2018-10-23,0.795199953332611,1.0191605049346777
2018-10-24,0.7938183831360972,0.9853243761708463
2018-10-25,0.7925268947436388,1.0044396690685609
2018-10-26,0.7914517841965587,0.9879668584958367
2018-10-29,0.7901787378062041,0.980557107057118
2018-10-30,0.7896839738564821,0.9969324107449717
2018-10-31,0.7891663644394602,1.0090949861560603
2018-11-01,0.7891504812187886,1.022213220976089
2018-11-02,0.7892410899491933,1.0168977122270133
2018-11-05,0.7892940792304642,1.021066992847144
2018-11-06,0.7898342533601386,1.0269891814056575
2018-11-07,0.7901584852248822,1.0488640509695981
2018-11-08,0.7898877703431337,1.0460321180319803
2018-11-09,0.7891353558455824,1.0352579872162508
2018-11-13,0.788469186293283,1.0340156776315914
2018-11-14,0.7870213353956038,1.0260537569138282
2018-11-15,0.7856173590302964,1.0382637966211026
2018-11-16,0.7842121032471078,1.0399250186956963
2018-11-19,0.7824841717662747,1.0204784208460869
2018-11-20,0.7808249155696827,1.0017016179025189
2018-11-21,0.779280673809452,1.006910466315612
2018-11-23,0.7781603069104261,1.0014731497975078
2018-11-26,0.7765837987222294,1.0177971621392072
2018-11-27,0.7756678196909066,1.0190185187337744
2018-11-28,0.775199367879144,1.043780668739005
2018-11-29,0.7746868250391948,1.041588729334653
2018-11-30,0.7739353930071317,1.0499214391693303
2018-12-03,0.7729095880652821,1.0618905435758605
2018-12-04,0.7726908132960908,1.0252553198224934
2018-12-06,0.7722409377944898,1.0237174368427597
2018-12-07,0.7740125012797613,0.9996600770769549
2018-12-10,0.7753472444597077,1.0007597031617397
2018-12-11,0.775888541846561,1.0000591713695264
2018-12-12,0.777310148477894,1.006959579651976
2018-12-13,0.7782824800153949,1.004442180702846
2018-12-14,0.7802288843371927,0.9855586677056326
2018-12-17,0.7826024914935201,0.9646648239502732
2018-12-18,0.7847272780338597,0.9644718909854832
2018-12-19,0.7854305226291005,0.9493296822970111
2018-12-20,0.7877327118302123,0.9340454744120292
2018-12-21,0.7884223456580417,0.9139634967121706
2018-12-24,0.7886806412790921,0.8907488238956814
2018-12-26,0.7885297459747542,0.935998864149582
2018-12-27,0.789274564434663,0.9433932551763637
2018-12-28,0.7898974364023071,0.9432045765253286
2019-01-02,0.7915990035283482,0.9453739470513368
2019-01-03,0.791776128621809,0.9223068227432842
2019-01-04,0.7916238384594503,0.955140945632945
2019-01-07,0.7908527128407226,0.964214784616458
2019-01-08,0.7904189911443389,0.9740497754195458
2019-01-09,0.7903382671212402,0.9792122392292695
2019-01-10,0.7907673883932468,0.9832270094101094
2019-01-11,0.7902665463739336,0.9833253321110504
2019-01-14,0.790007368538991,0.9775237126515952
2019-01-15,0.7906417478277674,0.9878854640057021
2019-01-16,0.7916968474296462,0.9907503318513186
2019-01-17,0.7924114729821161,0.998577259472944
2019-01-22,0.7923778901353542,0.9834987428549025
2019-01-23,0.7915948333703684,0.9851706907177559
2019-01-24,0.7903030927826107,0.9875351003754784
2019-01-25,0.7900808150679657,0.9965216697888953
2019-01-28,0.7893176618713066,0.988649148597563
2019-01-29,0.7888380124202194,0.9868695801300874
2019-01-30,0.7880016364858191,1.0018699977480647
2019-01-31,0.787422680693209,1.0110872017273471
2019-02-01,0.7867849697285704,1.0125027238097655
2019-02-04,0.786479139036926,1.0199952439659579
2019-02-05,0.7859172911190595,1.024483223039408
2019-02-06,0.7848210840033188,1.0224342565933293
2019-02-07,0.7846347705560479,1.0130278614326707
2019-02-08,0.7839006560452043,1.0141421920802467
2019-02-11,0.7831245573087804,1.015663405368367
2019-02-12,0.783175535144602,1.0295779940219139
2019-02-13,0.7832058636662803,1.0325637702045773
2019-02-14,0.7828606511406299,1.0306018990411887
2019-02-15,0.7830740778927741,1.042350760690258
2019-02-19,0.7830053246627682,1.0444354622116385
2019-02-20,0.7803388220950683,1.0465243331360619
2019-02-21,0.7776129377659311,1.042756845536772
2019-02-22,0.7741635201326277,1.0496390407173146
2019-02-25,0.7715593969259568,1.0513184631824624
2019-02-26,0.7690491540492388,1.0497414854876888
2019-02-27,0.7676289832820726,1.0508962011217253
2019-02-28,0.7657048872448514,1.04774351251836
2019-03-01,0.7642525217943723,1.055392040159744
2019-03-04,0.76301957352111,1.0500095407549295
2019-03-05,0.7616261386924026,1.0483295254897216
2019-03-06,0.7600619324025203,1.039628390428157
2019-03-07,0.7586533509348287,1.0312074004656888
2019-03-08,0.7578243118030634,1.0290418649247108
2019-03-11,0.7584588986375446,1.0444774928985814
2019-03-14,0.7590489911285266,1.0435374631549728
2019-03-15,0.7596074875794658,1.048650796724432
2019-03-18,0.7597659457289881,1.0535794554690368
2019-03-19,0.7596271503806358,1.0527365919046614
2019-03-20,0.7599323930367394,1.0489467401738046
2019-03-21,0.7611163250265521,1.060590048989734
2019-03-22,0.7627370968620891,1.0376813039315558
2019-03-25,0.7637972567386777,1.0372662314099832
2019-03-26,0.7654188827659357,1.0452531813918402
2019-03-27,0.7678237391545756,1.0401314408030202
2019-03-28,0.7691762775931266,1.0443959797103126
2019-03-29,0.7700839161449434,1.0513934327743717
2019-04-01,0.7697146418197489,1.064010153967664
2019-04-02,0.769168360776345,1.063584549906077
2019-04-03,0.7697626080965543,1.066562586645814
2019-04-04,0.7703553995230108,1.0686957118191056
2019-04-05,0.7708236641817484,1.074466668662929
2019-04-08,0.7711449025383889,1.0754336886647256
2019-04-09,0.7712740907456278,1.0685509130572715
2019-04-10,0.7710324849010074,1.073786812531252
2019-04-11,0.7707055543603387,1.073894191212505
2019-04-12,0.7717091990782896,1.0808745034553864
2019-04-15,0.7697646159067643,1.080009803852622
2019-04-16,0.7665859386283338,1.0815218175780157
2019-04-17,0.7643321170149561,1.0781690999435238
2019-04-18,0.7623333015166313,1.0794629028634561
2019-04-22,0.7620969827071357,1.0807582583468924
2019-04-23,0.7629856049659659,1.091349689278692
2019-04-24,0.7635043154155432,1.0890578549312069
2019-04-25,0.7630817529672199,1.0876420797197963
2019-04-26,0.762551999245419,1.0935153469502832
2019-04-29,0.7617926688847535,1.0955930261094888
2019-04-30,0.7607916335024653,1.095264348201656
2019-05-01,0.7598144695929048,1.0862831805464026
2019-05-02,0.7577460138605735,1.084653755775583
2019-05-03,0.7560639274010182,1.0970188085914245
2019-05-06,0.7548973148705553,1.092850137118777
2019-05-07,0.7534378327920025,1.0744902548151816
2019-05-08,0.7514185872112991,1.0723412743055512
2019-05-09,0.7496758926924906,1.069445952864926
2019-05-10,0.7480797251681074,1.07329595829524
2019-05-13,0.7467579845669743,1.0449609449962456
2019-05-14,0.745539706447308,1.0545745856902111
2019-05-15,0.7443682515587045,1.0607965757457833
2019-05-16,0.7433424862848609,1.0705559042426447
2019-05-17,0.7431900041256336,1.0630620129129462
2019-05-20,0.7421022632928223,1.0562584160303035
2019-05-21,0.7412609390618602,1.0658703676161794
2019-05-22,0.7411893471997155,1.0617134731824762
2019-05-23,0.7407621299681398,1.0472741699471946
2019-05-24,0.74002465405315,1.0497876279550677
2019-05-28,0.739129859534713,1.0417042632198137
2019-05-29,0.7382459923594076,1.034412333377275
2019-05-30,0.7379714938213613,1.035963951877341
2019-05-31,0.737903043121427,1.0218748421318091
2019-06-03,0.7373865101798457,1.017889530247495
2019-06-04,0.7368113475041204,1.0416063563022615
2019-06-05,0.7369924116147477,1.0490017614320075
2019-06-06,0.7366708429113537,1.0548761712960268
2019-06-07,0.7373752770309103,1.065952371094635
2019-06-10,0.7385931933403761,1.0718151091356556
2019-06-11,0.7390100101178596,1.0706361125156063
2019-06-12,0.7399646328648734,1.0686019039018266
2019-06-13,0.7399545929773984,1.0742654939925065
2019-06-14,0.739481711211411,1.071472403708126
2019-06-17,0.7394473219084458,1.0731867595540592
2019-06-18,0.7400009537717771,1.0844552205293767
2019-06-19,0.7414043739105103,1.0880339227571236
2019-06-20,0.7424140360033854,1.0978262280619375
2019-06-21,0.7437430120300349,1.0956305756058136
2019-06-24,0.7446077829276375,1.0919054316487538
2019-06-25,0.7456885490408774,1.0813139489617607
2019-06-26,0.7462716703040528,1.0806651605923836
2019-06-27,0.7469649508475454,1.087149151555938
2019-06-28,0.7474879280341505,1.094650480701674
2019-07-01,0.7480614109396385,1.1029698243550068
2019-07-02,0.7478936743810092,1.1046242790915393
2019-07-03,0.7471115020608534,1.1134612733242717
2019-07-05,0.7460096204862273,1.11245915817828
2019-07-08,0.7459779624295617,1.1061181409766638
2019-07-09,0.7462276834201391,1.1083303772586173
2019-07-10,0.7459852919011369,1.1128745318053777
2019-07-11,0.7458413421142652,1.1151002808689885
2019-07-12,0.745700198369362,1.1211218223856811
2019-07-15,0.7453047939767349,1.120673373656727
2019-07-16,0.7456187082045432,1.117199286198391
2019-07-17,0.746316726018927,1.1101609306953413
2019-07-18,0.7467109918336196,1.1141575100458445
2019-07-19,0.747780936549897,1.1079182279895878
2019-07-22,0.7499705394611726,1.1107988153823607
2019-07-23,0.7509805900193721,1.118019007682346
2019-07-24,0.7519792976955613,1.1255097350338177
2019-07-25,0.7533508429460746,1.118531574676608
2019-07-26,0.755003922738798,1.1278153867464238
2019-07-29,0.7562291538079192,1.12431915904751
2019-07-30,0.7568793754319645,1.1225202483930339
2019-07-31,0.7581712777359187,1.1102847776855498
2019-08-01,0.7591918894831756,1.0988488444753886
2019-08-02,0.76082864581479,1.0893987444129
2019-08-05,0.7618439384842578,1.0560631428338654
2019-08-06,0.7634545450261125,1.0697919636907056
2019-08-07,0.7646755068957708,1.0706477972616582
2019-08-08,0.7653600797682326,1.091846623647439
2019-08-09,0.7665739747261497,1.0834394046453535
2019-08-12,0.7666642012695857,1.069354692384964
2019-08-13,0.7667539317690797,1.0851811418322612
2019-08-14,0.7668546715614329,1.0532768162623927
2019-08-15,0.7662743860325296,1.055172714531665
2019-08-16,0.76696068750683,1.071633408878359
2019-08-19,0.7665795164196222,1.0839571930804601
2019-08-20,0.7664573826057606,1.0759359098516648
2019-08-21,0.7665495152365551,1.085188958676389
2019-08-22,0.7653911915512874,1.0842122886135803
2019-08-23,0.7644920071125433,1.0554806629653204
2019-08-26,0.7641805773196915,1.0669854021916423
2019-08-27,0.7638619593341306,1.06218396788178
2019-08-28,0.7631787757816947,1.0695130372601642
2019-08-29,0.763364818344332,1.0840584145669026
2019-08-30,0.7641474220251776,1.0844920379327292
2019-09-03,0.7647091063614945,1.075273855610301
2019-09-04,0.7633132712498043,1.086994340636453
2019-09-05,0.7616554021387749,1.1025383597075544
2019-09-06,0.7609408241787154,1.1024281058715837
2019-09-09,0.7609071933166787,1.1033100483562808
2019-09-10,0.7611848126653671,1.1051856754384866
2019-09-11,0.7623955319882746,1.114911309382345
2019-09-12,0.7642218742996273,1.1174756053939243
2019-09-13,0.7659130406119089,1.1173638578333849
2019-09-16,0.7679940257670554,1.1149056573461515
2019-09-17,0.7686946194093534,1.1169124875293746
2019-09-18,0.769691301078341,1.1165774137831157
2019-09-19,0.7701919720654878,1.1161307828176026
2019-09-20,0.7704033284603117,1.11088496813836
2019-09-23,0.7703973146791332,1.110773879641546
2019-09-24,0.7703797305043736,1.099777218233095
2019-09-25,0.7705059689890386,1.1074756587607264
2019-09-26,0.7707475146336809,1.1031565036915596
2019-09-27,0.7712728220883542,1.0964272490190412
2019-09-30,0.7725288266004485,1.1020190279890385
2019-10-01,0.7729135897036019,1.087692780625181
2019-10-02,0.773321945060117,1.068984464798428
2019-10-03,0.7718390864744604,1.077643238963295
2019-10-04,0.7702305172168569,1.092730244308781
2019-10-07,0.7706763086309899,1.0883593233315458
2019-10-08,0.7724369501455025,1.070945574158241
2019-10-09,0.7742252855980802,1.0809053679979128
2019-10-10,0.7754241188438581,1.0874988907427001
2019-10-11,0.7759560333624667,1.1009838769879097
2019-10-14,0.7765790589430073,1.0991122043970303
2019-10-15,0.7763019179578341,1.1105429713227593
2019-10-16,0.7770444339119761,1.107988722488717
2019-10-17,0.777774043378238,1.1121990796341743
2019-10-18,0.7788415484911713,1.1068605240519303
2019-10-21,0.7794620936220953,1.1148299198251042
2019-10-22,0.7799533867965576,1.1111509810896814
2019-10-23,0.7808063508445781,1.1140399736405144
