Date,FVOL,CRSP Market
2018-05-22,1.0009227489955537,0.9959000000000001
2018-05-23,1.002101873053071,0.9988877
2018-05-24,1.0033472308854479,0.9973893684500001
2018-05-25,1.0035867839402572,0.9952948507762551
2018-05-29,1.0016490830306548,0.9851428432983373
2018-05-30,0.9994301043809388,0.9981467288298755
2018-06-01,0.9956120145970248,1.008826898828355
2018-06-04,0.991857527810498,1.013770150632614
2018-06-05,0.9885250895300034,1.0154935598886894
2018-06-06,0.9853395529341655,1.024328353859721
2018-06-07,0.9825577189627138,1.0229967269997033
2018-06-08,0.9788858679038562,1.0262703165261025
2018-06-11,0.9767566545918063,1.0276044679375864
2018-06-12,0.9753060978414841,1.0300707186606366
2018-06-13,0.9734097072654456,1.0267744923609226
2018-06-14,0.9715952667536255,1.0297521383887691
2018-06-15,0.968713791617096,1.0291342871057358
2018-06-18,0.966749988226406,1.0283109796760512
2018-06-19,0.9644771978998528,1.0245062290512499
2018-06-20,0.9623672443451426,1.0269650440009728
2018-06-21,0.9603958253868011,1.0195708956841658
2018-06-22,0.9607228078762924,1.020794380758987
2018-06-25,0.9611007845889785,1.0057887033618298
2018-06-26,0.9616725656113941,1.0086049117312428
2018-06-27,0.9620322962075729,0.9984180021227572
2018-06-28,0.9624294727563557,1.0043086683352815
2018-06-29,0.9625968361030383,1.005011684403116
2018-07-02,0.9630389068575331,1.0087302276354075
2018-07-03,0.9189690344628537,1.0043926876565754
2018-07-05,0.8719072021608038,1.0132313433079532
2018-07-06,0.8699243450771467,1.022249102263394
2018-07-09,0.8694405962916223,1.03185824382467
2018-07-10,0.8685570365827167,1.0341283319610841
2018-07-11,0.868429351252967,1.0269928464705527
2018-07-12,0.8687745767634355,1.0358249849501993
2018-07-13,0.8679414539676558,1.0367572274366543
2018-07-16,0.8677195158649892,1.0352020915954994
2018-07-17,0.8665205637630143,1.0402745818443173
2018-07-18,0.8659814105054429,1.043083323215297
2018-07-19,0.8651103063995448,1.0396411482486865
2018-07-20,0.8642395011132639,1.0387054712152626
2018-07-23,0.8637081929703849,1.0404712705163286
2018-07-24,0.8640147960178126,1.042864354438516
2018-07-25,0.8640585294006645,1.0516244150157996
2018-07-26,0.8641581680881105,1.049521166185768
2018-07-27,0.8644842941342868,1.0410200447396631
2018-07-30,0.8642888834274441,1.0338370064309594
2018-07-31,0.8635222430734262,1.0392129588644006
2018-08-01,0.86332575119284,1.0379659033137634
2018-08-02,0.8633452208903678,1.0450240714562968
2018-08-03,0.8627933385750248,1.0483681484849572
2018-08-06,0.8628805449090664,1.0532954787828364
2018-08-07,0.8627597832374179,1.0564553652191848
2018-08-08,0.8625240617609282,1.0561384286096192
2018-08-09,0.8620485792786435,1.0557159732381753
2018-08-10,0.8619301188291075,1.04948724899607
2018-08-13,0.8624702571948748,1.0447645563755878
2018-08-14,0.8627444287311461,1.0520779082702167
2018-08-15,0.8626245194498054,1.0426092070957849
2018-08-16,0.862456798459197,1.051679907197518
2018-08-17,0.8613671526478264,1.0549401149098305
2018-08-20,0.8608326429053482,1.0576829592085961
2018-08-21,0.8604197150564998,1.0612790812699053
2018-08-22,0.8602063737945682,1.0619158487186673
2018-08-23,0.8602669193087096,1.0600044001909736
2018-08-24,0.8601681092828821,1.0666824279121767
2018-08-27,0.8601865717408671,1.0746825461215181
2018-08-28,0.8608404724555179,1.0746825461215181
2018-08-29,0.8619307732820349,1.080808236634411
2018-08-30,0.86271302983285,1.0764850036878733
2018-08-31,0.8627490971720768,1.0774538401911922
2018-09-04,0.863020513358128,1.076376386351001
2018-09-05,0.8634788438907974,1.072070880805597
2018-09-06,0.8639709299422904,1.067460976018133
2018-09-07,0.8643872467823476,1.0656462923589023
2018-09-10,0.8638950855173567,1.0682038434605636
2018-09-11,0.8640936492294683,1.0722630180657138
2018-09-12,0.8636516898243128,1.07269192327294
2018-09-13,0.864555121235721,1.0776263061199953
2018-09-14,0.8651584299218332,1.0790272203179514
2018-09-17,0.8654226235801399,1.071366127053694
2018-09-18,0.8653111159471316,1.0775800505906055
2018-09-19,0.8655398785599283,1.0782265986209598
2018-09-20,0.8656978698996978,1.0866367660902034
2018-09-21,0.8657240794411134,1.0853328019708952
2018-09-24,0.8650622352804215,1.0820768035649826
2018-09-25,0.8640341752665982,1.0816439728435567
2018-09-26,0.8633658329758731,1.0774255613494668
2018-09-27,0.8621359864097802,1.0804423529212452
2018-09-28,0.8617329714892439,1.080226264450661
2018-10-01,0.860618712869001,1.0820626491002272
2018-10-02,0.8596638160322556,1.0798985238020267
2018-10-03,0.8584415553033996,1.082166310702011
2018-10-05,0.85828738116312,1.0753486629445883
2018-10-08,0.8582070788470961,1.0735205702175825
2018-10-09,0.858305508962515,1.0716955852482126
2018-10-10,0.8589229563752357,1.036115291817972
2018-10-11,0.8579486730618028,1.0159110436275216
2018-10-12,0.8551028883690992,1.0301337982383068
2018-10-15,0.85200464664496,1.0252921693865868
2018-10-16,0.8489887548871627,1.0484637724147237
2018-10-17,0.8466856452848305,1.0476250013967918
2018-10-18,0.8444198791917639,1.031596338875421
2018-10-19,0.842039399309234,1.0292236672960076
2018-10-22,0.8393199351150548,1.0254155397270124
2018-10-23,0.8372488307576625,1.0191605049346777
2018-10-24,0.8343902339104249,0.9853243761708463
2018-10-25,0.8328505827772674,1.0044396690685609
2018-10-26,0.8304983383082082,0.9879668584958367
2018-10-29,0.8293563013293808,0.980557107057118
2018-10-30,0.8286087773211138,0.9969324107449717
2018-10-31,0.8274984126699313,1.0090949861560603
2018-11-01,0.8270142190318912,1.022213220976089
