Date,FVOL,CRSP Market
1999-05-04,0.9994696244376406,0.9853
1999-05-05,0.9984181804676872,0.9957441799999999
1999-05-06,0.9980403617677912,0.984392696348
1999-05-07,0.9972475448633865,0.9932522306151319
1999-05-10,0.9965549998828168,0.9933515558381935
1999-05-11,0.9963876855878574,1.0053711096638356
1999-05-12,0.9964342271265535,1.0119060218766505
1999-05-13,0.9966658574463917,1.014435786931342
1999-05-14,0.9964068241936319,0.9929297482483976
1999-05-17,0.9974597553245361,0.9947170217952448
1999-05-18,0.9978910418475281,0.9909370971124228
1999-05-19,0.998509897633166,0.9992609687281672
1999-05-20,0.9993292163261982,0.9958634814344914
1999-05-21,0.9989586782901527,0.9904858186347453
1999-05-24,1.0003284275631457,0.9717656366625486
1999-05-25,1.0018214362990872,0.9544682083299552
1999-05-26,1.003350897032085,0.9680216568882405
1999-05-27,1.00571010693726,0.9540821450290499
1999-05-28,1.0067131558532127,0.9685841936334916
1999-06-01,1.0082262696318711,0.9610292369231503
1999-06-02,1.0100199586466305,0.9624707807785351
1999-06-03,1.0119422141429437,0.9638182398716248
1999-06-04,1.0137445162788803,0.9835765137889931
1999-06-07,1.0160150341841032,0.9907566223396529
1999-06-08,1.0162001955304552,0.9787684672093431
1999-06-09,1.0169686727902967,0.9805302504503199
1999-06-10,1.0179437454924976,0.9689599934950062
1999-06-11,1.0177857626499907,0.9614021055457451
1999-06-14,1.0186978127144712,0.9569796558602347
1999-06-15,1.0198892246775209,0.96214734600188
1999-06-16,1.0216617079500314,0.9839880907561226
1999-06-17,1.0226770540408974,0.991269602627718
1999-06-18,1.023469118769216,0.9936486496740244
1999-06-21,1.025198336839958,1.000008001031938
1999-06-22,1.0257220196922499,0.9909079282225475
1999-06-23,1.0260342412486974,0.9897188387086805
1999-06-24,1.0263700186162226,0.9770504375732093
1999-06-25,1.0257504830782493,0.9766596173981802
1999-06-28,1.0276971938784834,0.9888678626156574
1999-06-29,1.0296236842031599,1.0036019937686307
1999-06-30,1.0315943964892444,1.019458905270175
1999-07-01,1.0331055582206625,1.025371766920742
1999-07-02,1.035036850219256,1.0330620551726477
1999-07-06,1.0388746445546682,1.032442217939544
1999-07-07,1.0416156658525935,1.0350233234843929
1999-07-08,1.044850642866312,1.035540835146135
1999-07-09,1.0474735615274682,1.0413398638229534
1999-07-12,1.0500143387557397,1.039048916122543
1999-07-13,1.0522038723911329,1.0352044351328895
1999-07-14,1.0545930261895682,1.040069895978014
1999-07-15,1.0574237973873521,1.048910490093827
1999-07-16,1.0582297900984667,1.054155042544296
1999-07-19,1.0601006710245948,1.0457218022039416
1999-07-20,1.0617438454888752,1.0228204947356752
1999-07-21,1.0629186201902523,1.0257866741704085
1999-07-22,1.0642459263699282,1.0124514474061932
1999-07-23,1.0653319704010364,1.0094140930639746
1999-07-26,1.0677557682491041,0.9995218349519476
1999-07-27,1.0693176119393075,1.0111162882373903
1999-07-28,1.0712692015322525,1.0128351859273939
1999-07-29,1.0735938782353114,0.9953131372108499
1999-07-30,1.0754916628875715,0.9881468826229318
1999-08-02,1.0782899380509319,0.9856765154163746
1999-08-03,1.080643973162992,0.9780868062476684
1999-08-04,1.0830567371482824,0.9641001649183267
1999-08-05,1.0848378713589033,0.9703668159902958
1999-08-06,1.086263451327281,0.960760184511992
1999-08-09,1.089706833237838,0.9570132197923953
