Date,FVOL,CRSP Market
2001-09-28,-0.002557428949863584,0.0227
2001-10-01,-0.0016461952644103678,-0.0044
2001-10-02,-0.002938887046319699,0.0118
2001-10-03,-0.0037400547466147002,0.0228999999999999
2001-10-04,-0.0029956850034456753,-0.001
2001-10-05,-0.00134667191506544,0.0005
2001-10-08,-0.0012273027685106807,-0.0079
2001-10-09,-0.0017540429573709498,-0.005
2001-10-10,0.0001613757151935177,0.0236999999999999
2001-10-11,0.0006621454431479981,0.0175
2001-10-12,0.0016947206009952597,-0.0055999999999999
2001-10-15,0.0005761733549962755,-0.0007
2001-10-16,0.0014605284334633165,0.0079
2001-10-17,-0.0017555180421364154,-0.0202
2001-10-18,-0.003047488548625086,-0.0070999999999999
2001-10-19,-0.0036669610959144056,0.0055
2001-10-22,-0.0021282921868441868,0.0152
2001-10-23,-0.0013799044700440496,-0.0049
2001-10-24,-0.0020254547056434186,0.0008
2001-10-25,-0.004829684889617916,0.0143
2001-10-26,-0.003600877775007188,0.0042
2001-10-29,-0.0035181627911461616,-0.0233
2001-10-30,-0.0040408968458730665,-0.0176
2001-10-31,-0.003297276774951005,0.0019
2001-11-01,-0.004138864838135169,0.0210999999999999
2001-11-02,-0.0036552395794155856,0.0019
2001-11-05,-0.0032449922208938778,0.0143
2001-11-06,-0.004070207458032823,0.0144999999999999
2001-11-07,-0.0036036625324213614,-0.0021
2001-11-08,-0.002698480390365177,0.0008
2001-11-09,-0.004465370855213166,0.0008
2001-11-12,-0.0022072531745975944,-0.0006
2001-11-13,-0.0008040640717129629,0.0187
2001-11-14,-7.637075670077532e-05,0.0036
2001-11-15,-0.0003461643921496136,0.0001
2001-11-16,-0.001208239767203828,-0.0024
2001-11-19,0.0002447040165409768,0.0116
2001-11-20,-0.0006249285096046239,-0.0079
2001-11-21,0.00035612166382598505,-0.0046999999999999
2001-11-23,9.647115475628724e-05,0.0118
2001-11-26,0.0020278059818662347,0.0073
2001-11-27,0.0018038004607621064,-0.0055
2001-11-28,0.0028600758105541075,-0.0177
2001-11-29,0.002917318454119371,0.0116
2001-11-30,0.0012501032670381325,-0.0013
2001-12-03,0.003292074222119526,-0.0085
2001-12-04,0.004392834792264756,0.0144999999999999
2001-12-05,0.003012606746803253,0.0232
2001-12-06,0.0021031379822198134,-0.0011
2001-12-07,0.002414469954727693,-0.0073
2001-12-10,0.0026762977078708125,-0.0151
2001-12-11,0.001680816863552222,-0.0019
2001-12-12,0.002330953208791705,0.0005
2001-12-13,-0.00016278014966858743,-0.015
2001-12-14,0.0017476902339425907,0.0031
2001-12-17,0.0031164644609257084,0.0106
2001-12-18,0.0026748851655023233,0.0085
2001-12-19,0.0014639957288679504,0.0044
2001-12-20,0.001049641149144585,-0.0092
2001-12-21,1.5009676375586182e-05,0.0058
2001-12-24,0.0009107213093572043,0.0003
2001-12-26,0.00139638090525836,0.005
2001-12-27,0.000839390389383134,0.0069999999999999
2001-12-28,0.0012423782416686915,0.0042
2001-12-31,-0.00022093072300778248,-0.0103
2002-01-02,0.0002350338006623584,0.0044
2002-01-03,0.0013697256691705328,0.01
2002-01-04,0.0018542370006769933,0.0070999999999999
2002-01-07,0.0018938032287422885,-0.0068
2002-01-08,0.0018052072713994358,-0.0022
2002-01-09,0.0005849884477907173,-0.0044
2002-01-10,0.0004907725659086368,0.0009
2002-01-11,0.00043153446235492807,-0.0085
2002-01-14,-0.00020619550729542035,-0.0084
2002-01-15,-2.6831482737502093e-05,0.0068
2002-01-16,-0.001283653223515444,-0.0162
2002-01-17,-0.0003280179709145782,0.0108
2002-01-18,-0.00039676110332444484,-0.0107
2002-01-22,-0.0012319234239728414,-0.008
2002-01-23,0.0001133902385561344,0.0093
2002-01-24,0.0005021415458471383,0.0041
2002-01-25,0.00016417473842779515,0.001
2002-01-28,-0.00027067246013716715,0.0006
2002-01-29,0.0005047320876767149,-0.0253
2002-01-30,-0.0004747071910209673,0.0106
2002-01-31,-0.0008003849323242676,0.0136
2002-02-01,-0.0012800838241318498,-0.0070999999999999
2002-02-04,-0.0015071990503468062,-0.0236
2002-02-05,-0.0017852784188535859,-0.0034
2002-02-06,-0.0014546779640435363,-0.0077
2002-02-07,-0.0025245737840577254,-0.004
2002-02-08,-0.002161965736413867,0.016
2002-02-11,-0.0013379579603523986,0.0134
2002-02-12,-0.0014148316176100224,-0.0027
2002-02-13,-7.532321123626827e-05,0.01
2002-02-14,-0.0011004469801317368,-0.0023
2002-02-15,-0.0012709158546844272,-0.0111
2002-02-19,-0.0011519208637179852,-0.0192999999999999
2002-02-20,-0.0003603607064909469,0.0134
2002-02-21,-0.0011958376808692828,-0.0151
2002-02-22,0.00026933687322902117,0.0076
2002-02-25,0.0018013422654288877,0.0167
2002-02-26,0.0005264269279876508,0.0012
2002-02-27,0.0008570464495040237,0.0009
2002-02-28,0.0010834153095962418,-0.003
2002-03-01,0.003419093745967188,0.0223
2002-03-04,0.0039477732727403285,0.0199
2002-03-05,0.003196426408753442,-0.0053
2002-03-06,0.0013279766825473813,0.0139999999999999
2002-03-07,0.00135830111494734,-0.0040999999999999
2002-03-08,0.0010646638629426622,0.0073
2002-03-11,0.0018746216853148454,0.003
2002-03-12,0.002724800016024736,-0.0027
2002-03-13,0.0019602293593791653,-0.009
2002-03-14,0.0014508140959559645,-0.0004
2002-03-15,0.0034075285103066016,0.0107
2002-03-18,0.0025290031676100124,0.001
2002-03-19,0.0029848860245484028,0.0035
2002-03-20,0.0014310114439375454,-0.0149
2002-03-21,0.0017742167124907182,0.0032
