,FVOL,CRSP Market
2005-03-11,0.9304659250202559,1.1455840441329728
2005-03-14,0.9322450726952077,1.1526866652065972
2005-03-15,0.9344907413507136,1.1450789332162337
2005-03-16,0.9361849623794558,1.135574778070539
2005-03-17,0.9379063938801503,1.1378459276266801
2005-03-18,0.9394645767511964,1.1363667279207654
2005-03-21,0.9419437610587291,1.1321621710274585
2005-03-22,0.9439079277774542,1.1218594952711087
2005-03-23,0.9446949545007955,1.1206254498263106
2005-03-24,0.9448447592626623,1.120849574916276
2005-03-28,0.9460474995250568,1.1227550191936335
2005-03-29,0.9473189114594205,1.1132116015304876
2005-03-30,0.9476919748395451,1.1283512793113022
2005-03-31,0.9486741445303916,1.1283512793113022
2005-04-01,0.9494298542354165,1.121242666251641
2005-04-04,0.950583854071412,1.1246063942503959
2005-04-05,0.9523341235710377,1.1292172804668226
2005-04-06,0.9541845151359544,1.1318144802118961
2005-04-07,0.9557849834299292,1.1383790041971251
2005-04-08,0.9567442257898289,1.12847510686061
2005-04-11,0.9577552532052204,1.1275723267751214
2005-04-12,0.9588546194675899,1.1339994890377396
2005-04-13,0.9586723129833726,1.120278095220383
2005-04-14,0.958777573752631,1.1080670639824808
2005-04-15,0.9496387861426185,1.0905596043715575
2005-04-18,0.9348692993807546,1.0938312831846722
2005-04-19,0.9217481392513801,1.1021444009368757
2005-04-20,0.9128547566212268,1.0873756659643217
2005-04-21,0.8980157056569378,1.107818328484451
2005-04-22,0.8831465233480998,1.0987342181908786
2005-04-25,0.8693779267704425,1.109062319841873
2005-04-26,0.8540277780637345,1.0995243838912327
2005-04-27,0.8413254569789247,1.1029329094812956
2005-04-28,0.8294682655193747,1.0898080078584682
2005-04-29,0.8203993555603505,1.101250991940982
2005-05-02,0.8089728786786549,1.1070876221982693
2005-05-03,0.7970507997007853,1.10675549591161
2005-05-04,0.7969793575075375,1.1210326418088696
2005-05-05,0.7966942609856966,1.1190147830536137
2005-05-06,0.7965281138807093,1.118790980097003
2005-05-09,0.7973837628044922,1.1257274841736045
2005-05-10,0.7985745053430763,1.1142450638350336
2005-05-11,0.7999290314083333,1.1187020440903739
2005-05-12,0.8021936099977929,1.107403153445061
2005-05-13,0.8050201959120203,1.1019768779931802
2005-05-16,0.8080794503921105,1.1134374375243092
2005-05-17,0.8112170391768723,1.120897468355722
2005-05-18,0.8142587259851168,1.1338998789886485
2005-05-19,0.8162221904618077,1.1393425984077938
2005-05-20,0.8176247348663686,1.1379753872897045
2005-05-23,0.818652877767361,1.1429824789937792
2005-05-24,0.8200572772354068,1.1436682684811754
2005-05-25,0.8216891045665388,1.1387504949267064
2005-05-26,0.8227868366537155,1.1472911236386567
2005-05-27,0.8232901425189003,1.1494709767735702
2005-05-31,0.8240295144124908,1.1439535160850571
2005-06-01,0.8250372957945117,1.1543634930814313
2005-06-02,0.825708672398639,1.1572494018141348
2005-06-03,0.826430008785075,1.1496115557621616
2005-06-06,0.8270433800927317,1.1513359730958048
2005-06-07,0.8277340825198768,1.1511057059011858
2005-06-08,0.8278252082851931,1.1479977204952525
2005-06-09,0.8282090004162725,1.1548857068182241
2005-06-10,0.8289731503656824,1.1525759354045877
2005-06-13,0.8295569516613874,1.155918405617261
2005-06-14,0.8293520221142607,1.159732936355798
2005-06-15,0.8288922699588391,1.1624003221094164
2005-06-16,0.8282734149621356,1.1678636036233305
2005-06-17,0.8287556247987969,1.1721846989567368
2005-06-20,0.8288637445040135,1.1714813881373627
2005-06-21,0.8293761893558694,1.1694898697775291
2005-06-22,0.8302512186026747,1.1701915636993956
2005-06-23,0.8299599794638941,1.157787533124182
2005-06-24,0.8293561085255369,1.1495672416390004
2005-06-27,0.8286200714273947,1.148877501294017
2005-06-28,0.827575520688155,1.1610556028077335
2005-06-29,0.8262773477134319,1.1603589694460488
2005-06-30,0.8249997696130316,1.1531647438354833
2005-07-01,0.8247858867605318,1.1569701874901406
2005-07-05,0.8254995927412804,1.167730010233799
2005-07-06,0.8256994201221021,1.1593223541601156
2005-07-07,0.8263220484496302,1.162452524516348
2005-07-08,0.826488077740185,1.1765182000629957
2005-07-11,0.8265520915460765,1.1847538274634366
2005-07-12,0.8271395919018727,1.1872418105011098
2005-07-13,0.8269767150145154,1.18747925886321
2005-07-14,0.8270655555230813,1.1893792256773912
2005-07-15,0.8268093589001517,1.1909254186707718
2005-07-18,0.8261156551271751,1.1844944214099498
2005-07-19,0.8255028465852216,1.1934965790126655
2005-07-20,0.824468111224551,1.2000608101972352
2005-07-21,0.8228941541008825,1.1913003662827955
2005-07-22,0.8223036576966707,1.1982099084072357
2005-07-25,0.8221004320319941,1.1926981428285623
2005-07-26,0.822015275087761,1.1953220787427852
2005-07-27,0.8211376451048478,1.2004619636813791
2005-07-28,0.8211284181165068,1.2086251050344123
2005-07-29,0.8215273433693042,1.2007690418516888
2005-08-01,0.8219486207647114,1.2026902723186514
2005-08-02,0.8218868409116816,1.2112293732521138
2005-08-03,0.8228557383140178,1.2111082503147885
2005-08-04,0.8234818881179412,1.2012982734872388
2005-08-05,0.8237720183397415,1.1916878872993408
2005-08-08,0.8247899694852018,1.1879936548487129
2005-08-09,0.8254448315944395,1.1946464193158657
2005-08-10,0.8258618123337191,1.1932128436126868
2005-08-11,0.8259999047232173,1.2018039760866983
2005-08-12,0.8258530165549337,1.1951940542182216
2005-08-15,0.826169912780516,1.19901867519172
2005-08-16,0.8268471185415688,1.1845105492219001
2005-08-17,0.8264972164000035,1.1852212555514332
2005-08-18,0.8262016048217424,1.1835619457936615
2005-08-19,0.8257742808695215,1.1845087953502964
2005-08-22,0.8257473127233428,1.186877812940997
2005-08-23,0.8249913758915749,1.183317179502174
2005-08-24,0.8242169245948268,1.176808935014912
2005-08-25,0.8235062405395955,1.1793979146719449
2005-08-26,0.8218541788174041,1.1717318282265774
2005-08-29,0.8215507334450312,1.1794652582928726
2005-08-30,0.8212803393460378,1.175926862517994
2005-08-31,0.8208014489518867,1.1892148360644474
2005-09-01,0.8211973083027719,1.1908797368349378
2005-09-02,0.8216885898331622,1.1867116577560155
2005-09-06,0.823008352500576,1.2013082111464144
2005-09-07,0.8229962619194318,1.2050322666009683
2005-09-08,0.8232678934668052,1.2003326407612245
2005-09-09,0.8231043554242823,1.2092151023028577
2005-09-12,0.82325022166063,1.209336023813088
2005-09-13,0.8241106811977553,1.2002660036344899
2005-09-14,0.8252285324218154,1.1951048598188616
2005-09-15,0.8259487269537864,1.1949853493328797
2005-09-16,0.8261342186256592,1.2037087423830097
2005-09-19,0.8270186453625383,1.1972087151741415
2005-09-20,0.8271997638459038,1.1879902080673006
2005-09-21,0.8283886798449194,1.1758727079450142
2005-09-22,0.8296614593956894,1.1795179133396438
2005-09-23,0.829707424805543,1.1814051420009872
2005-09-26,0.8301901671892459,1.1829409686855885
2005-09-27,0.8302574896846892,1.18282267458872
2005-09-28,0.8310092701779489,1.183650650460932
2005-09-29,0.8327828519608718,1.194658601510219
2005-09-30,0.8327512691597482,1.1971673845733903
2005-10-03,0.8327969915611092,1.1972871013118476
2005-10-04,0.83252208959154,1.1859128738493852
2005-10-05,0.8321872962213818,1.16681967658041
2005-10-06,0.8314159238251432,1.1604021683592178
2005-10-07,0.8309004960784113,1.1653918976831625
2005-10-10,0.8304784171339864,1.1570010760198437
2005-10-11,0.8299623114588057,1.1532986725765801
2005-10-12,0.829380354415566,1.1443029429304827
2005-10-13,0.8287739579327795,1.1433875005761382
2005-10-14,0.8284673472187671,1.1539066655814387
2005-10-17,0.8283134460096003,1.1574837762447414
2005-10-18,0.8278383687792069,1.145677441727045
2005-10-19,0.8279893878936299,1.1624043323762598
2005-10-20,0.8282549509344711,1.1456657099900418
2005-10-21,0.8279738732609608,1.149446406833009
2005-10-24,0.8289664571412688,1.16898699574917
2005-10-25,0.8294379555597806,1.1654800347619225
2005-10-26,0.8294681479755913,1.1602353746054939
2005-10-27,0.8300491356844423,1.1458484559603859
2005-10-28,0.8319593556043612,1.163723691873368
2005-10-31,0.8320748710298076,1.175128184053727
2005-11-01,0.8324356277310316,1.1720728507751874
2005-11-02,0.8326082772002945,1.1856688958441797
2005-11-03,0.8324841168329818,1.190885838985894
2005-11-04,0.8325083965165506,1.1911240161536911
2005-11-07,0.8330789316610818,1.1942209385956906
2005-11-08,0.8338246491038631,1.189921743216746
2005-11-09,0.83460437067374,1.1918256180058928
2005-11-10,0.8350129016267928,1.2014794055117406
2005-11-11,0.83551951651824,1.2048435478471733
2005-11-14,0.8354138804827365,1.2037591886541108
2005-11-15,0.8338212732610955,1.197981144548571
2005-11-16,0.8322816892447097,1.1994187219220294
2005-11-17,0.8332949891479812,1.212252502246595
2005-11-18,0.8336353699946054,1.21758641325648
2005-11-21,0.8345120528668021,1.2250136903773445
2005-11-22,0.8348783719866739,1.2310162574601935
2005-11-23,0.8343541552720076,1.2349555094840663
2005-11-25,0.833938165013028,1.237301924952086
2005-11-28,0.8335319597698272,1.2249289057025652
2005-11-29,0.832482097647498,1.2251738914837056
2005-11-30,0.8329872142424894,1.220028161139474
2005-12-01,0.8327263500890175,1.2357665244181733
2005-12-02,0.8322079471481811,1.2366315609852658
2005-12-05,0.8333410835128053,1.2331689926145073
2005-12-06,0.8343828406137499,1.2348954292041674
2005-12-07,0.836202795577331,1.229091420686908
2005-12-08,0.8382310308055478,1.2289685115448392
2005-12-09,0.8382751039774825,1.232532520228319
2005-12-12,0.8379486182373016,1.234011559252593
2005-12-13,0.8375570236412179,1.239688012425155
2005-12-14,0.8362457630950155,1.2441508892698856
2005-12-15,0.8353091311387634,1.2415381724024188
2005-12-16,0.8342104904188564,1.2381860193369323
2005-12-19,0.8337249401385649,1.2293948985996401
2005-12-20,0.8330420419499314,1.2293948985996401
2005-12-21,0.8315392250384155,1.233820720234599
2005-12-22,0.8293799893290548,1.2396196776197015
2005-12-23,0.8275945069026877,1.2408592972973211
2005-12-27,0.8269500396199241,1.2286988761838074
2005-12-28,0.8260591764955424,1.2312791438237933
2005-12-29,0.8256234168094033,1.228200945964234
2005-12-30,0.8251307555179639,1.2223055814236057
2006-01-03,0.824554136324585,1.2408846262612445
2006-01-04,0.8244656874735515,1.2468408724672984
2006-01-05,0.8240598867234405,1.247464292903532
2006-01-06,0.8246888489447588,1.2593152036861157
2006-01-09,0.8241066514665311,1.2652339851434404
2006-01-10,0.8243395464346215,1.2661196489330409
2006-01-11,0.8249967039330909,1.2699180078798398
2006-01-12,0.8252890609208688,1.2619175244301968
2006-01-13,0.8260207852823781,1.2641889759741711
2006-01-17,0.8272181604471981,1.2593850578654693
2006-01-18,0.828603317505349,1.2552290871745133
2006-01-19,0.8302468561214726,1.2632625533324302
2006-01-20,0.8309849359774168,1.2406501536277796
2006-01-23,0.8317288247066714,1.243131453935035
2006-01-24,0.8327153745685085,1.2489741717685297
2006-01-25,0.8327290300652169,1.2463513260078158
2006-01-26,0.8324112339431005,1.2565714068810798
2006-01-27,0.8319765558739959,1.265241749588559
2006-01-30,0.8325378440447927,1.2668865638630242
2006-01-31,0.8332110849483054,1.2644794793916845
2006-02-01,0.8331137837183566,1.2665026465587113
2006-02-02,0.8336131328390354,1.2556107237983063
2006-02-03,0.8352771725145153,1.2494582312516946
2006-02-06,0.8366802891213824,1.2509575811291969
2006-02-07,0.8376755521512966,1.239698962899034
2006-02-08,0.8383314133359513,1.2494925847059364
2006-02-09,0.8387721213156693,1.2473684473119362
2006-02-10,0.8387911130995589,1.2494889736723664
2006-02-13,0.8386030474991665,1.2438662732908408
2006-02-14,0.8379353266493011,1.2566780959057364
2006-02-15,0.8375887902967281,1.2620818117181312
2006-02-16,0.8379479173188825,1.271799841668361
2006-02-17,0.8379227519391056,1.2700193218900253
2006-02-21,0.8380243912015732,1.2654472523312212
2006-02-22,0.8385279224109484,1.2749381067237056
2006-02-23,0.8382053307116759,1.2714957738355517
2006-02-24,0.837275637442063,1.2741659149606064
2006-02-27,0.8357486101918101,1.279517411803441
2006-02-28,0.8340155590695527,1.2656986237559638
2006-03-01,0.832508690318346,1.2773430510945187
2006-03-02,0.8319244749809391,1.2755547708229864
2006-03-03,0.8316444259352568,1.2738965496209165
2006-03-06,0.8315723318108081,1.264597104808684
2006-03-07,0.8309201574609141,1.2597916358104109
2006-03-08,0.8292983342159027,1.2618073024277077
2006-03-09,0.8280794197791919,1.2557506273760546
2006-03-10,0.8288120985712186,1.2646664568304244
2006-03-13,0.8291140475977172,1.2678281229725004
2006-03-14,0.8293721155346279,1.28075996982682
2006-03-15,0.8298330343114306,1.287163769675954
2006-03-16,0.8307062173565322,1.2888370825765327
2006-03-17,0.8310748764941644,1.2914147567416858
2006-03-20,0.8311652411273478,1.290769049363315
2006-03-21,0.8301339794079103,1.282120896732581
2006-03-22,0.8289954837050533,1.2904546825613428
2006-03-23,0.8296327512001727,1.2883899550692446
2006-03-24,0.8301935545140371,1.2914820909614106
2006-03-27,0.8308255270440928,1.29083634991593
2006-03-28,0.8320886218096843,1.2832204154514262
2006-03-29,0.832102160681203,1.2946410771489438
2006-03-30,0.8323567084384329,1.2928285796409353
2006-03-31,0.8323912819711935,1.2901136396236894
2006-04-03,0.832427781285625,1.291403753263313
2006-04-04,0.8311140012511796,1.2986356142815876
2006-04-05,0.8299535390291524,1.3043496109844266
2006-04-06,0.8291717663480496,1.3027843914512454
2006-04-07,0.8280919776347252,1.289756547536733
2006-04-10,0.8278430252623813,1.289756547536733
2006-04-11,0.8268359824896597,1.2793095195016855
2006-04-12,0.8262883633461208,1.2819960694926391
2006-04-13,0.8255570508344002,1.2837908639899287
2006-04-17,0.8253724332436502,1.2804530077435547
2006-04-18,0.8256919942014288,1.3027328900782926
2006-04-19,0.8257391074139082,1.307162181904559
2006-04-20,0.8252597436681581,1.3075543305591302
2006-04-21,0.8252546951934919,1.306508287094683
2006-04-24,0.8263111568338865,1.3028500638908178
2006-04-25,0.8280175367768574,1.2973780936224764
2006-04-26,0.8294949874373817,1.3002323254284458
2006-04-27,0.8304612537520953,1.3036129294745598
2006-04-28,0.8309521566136026,1.3045254585251918
2006-05-01,0.8326865415964313,1.2994378092369436
2006-05-02,0.8335426749744982,1.3067146609686706
2006-05-03,0.8345537004043309,1.3029251884518616
2006-05-04,0.8343956010361177,1.3080065966868237
2006-05-05,0.8343595367764144,1.321871466611704
2006-05-08,0.834556703223546,1.3214749051717205
2006-05-09,0.8349528006200828,1.3214749051717205
2006-05-10,0.8353390416724099,1.3190962503424113
2006-05-11,0.8353317793866534,1.301420360587823
2006-05-12,0.8336973200641082,1.2854128901525927
2006-05-15,0.834445941675215,1.2861841378866843
2006-05-16,0.8358360545129413,1.284769335335009
2006-05-17,0.836893959599463,1.263699118235515
2006-05-18,0.8385785968723928,1.2552323341433371
2006-05-19,0.8405125539196211,1.2602532634799104
2006-05-22,0.8431218305995566,1.2535739211834669
2006-05-23,0.8450119703847034,1.2483089107144965
2006-05-24,0.8470147970296593,1.249057896060925
2006-05-25,0.8472868834493971,1.2645462139720804
2006-05-26,0.8474507448403322,1.2723864004987073
2006-05-30,0.848148723331009,1.2516465021705785
2006-05-31,0.849332459703949,1.263662308591416
2006-06-01,0.8503445949128912,1.2802162848339638
2006-06-02,0.8513274789022509,1.282520674146665
2006-06-05,0.852294034245207,1.257896277203049
2006-06-06,0.8538158620034466,1.2546257468823212
2006-06-07,0.8552352685689215,1.2477253052744686
2006-06-08,0.8568095297786901,1.2480996228660508
2006-06-09,0.8577890507780539,1.2428576044500135
2006-06-12,0.8579288174102893,1.2247118834250434
2006-06-13,0.8580223506681292,1.2108726391423406
2006-06-14,0.858113230969765,1.2166848278102236
2006-06-15,0.8583848505257726,1.245276921263764
2006-06-16,0.8581089238655196,1.2401712858865828
2006-06-19,0.8572134610593071,1.2278935901563057
2006-06-20,0.8556938279726697,1.2274024327202433
2006-06-21,0.8549585904630173,1.2412720802099821
2006-06-22,0.8540484317373546,1.2350657198089323
2006-06-23,0.8529313412734824,1.2356832526688366
2006-06-26,0.8521448742402353,1.2421088055827147
2006-06-27,0.851125587298689,1.2300603501685623
2006-06-28,0.8505782298892802,1.2360876458843881
2006-06-29,0.849924521741007,1.2647648792689061
2006-06-30,0.8487668680420661,1.2647648792689061
2006-07-03,0.848243311517573,1.274124139375496
2006-07-05,0.8472491848816043,1.2631666717768668
2006-07-06,0.8460648999521414,1.266324588456309
2006-07-07,0.8447426905317899,1.2564472566663498
2006-07-10,0.8435520807017292,1.2572011250203496
2006-07-11,0.8431137901188218,1.2621042094079291
2006-07-12,0.8427076144179693,1.2470851693159748
2006-07-13,0.8417869095282113,1.2295012684286195
2006-07-14,0.8413092107413839,1.2223701610717335
2006-07-17,0.8410321175278958,1.21992542074959
2006-07-18,0.8401204506667042,1.2222432790490143
2006-07-19,0.8394871607990084,1.2466881446299947
2006-07-20,0.8389506786693005,1.2330992438535278
2006-07-21,0.8385649472900086,1.222371280432002
2006-07-24,0.837821600040032,1.2440072520956484
2006-07-25,0.8373708323676974,1.2528397035855274
2006-07-26,0.8369247257382466,1.2514615799115834
2006-07-27,0.8365127957206182,1.2444533950640786
2006-07-28,0.8367090370069041,1.261004625218431
2006-07-31,0.8361801277701068,1.2601219219807782
2006-08-01,0.8353867454615281,1.2528132148332896
2006-08-02,0.8347824982602722,1.2610817820511893
2006-08-03,0.8344662596647141,1.2647389192191376
2006-08-04,0.8341692431146216,1.2633477064079965
2006-08-07,0.8338284575978087,1.2591786589768503
2006-08-08,0.8335255150970265,1.254141944340943
2006-08-09,0.8322354459533753,1.2478712346192382
2006-08-10,0.8319746040869714,1.2542353779157964
2006-08-11,0.8311409430928857,1.2483404716395923
2006-08-14,0.8293612262850729,1.2500881482998876
2006-08-15,0.8276741813830448,1.268589452894726
2006-08-16,0.8270657954007514,1.280387334806647
2006-08-17,0.8262042373501539,1.2829481094762603
2006-08-18,0.8258503444883903,1.2870535434265844
2006-08-21,0.8263342098640416,1.281133097126822
2006-08-22,0.827828927974132,1.282286116914236
2006-08-23,0.8289824824016335,1.2754900004945906
2006-08-24,0.8304277969590377,1.2777858824954809
2006-08-25,0.8319294626639109,1.2771469895542331
2006-08-28,0.8325681350884224,1.2848098714915586
2006-08-29,0.8333456186429047,1.28917822505463
2006-08-30,0.8338518377372829,1.291111992392212
2006-08-31,0.8350187423047067,1.291757548388408
2006-09-01,0.8359036825535683,1.298345511885189
2006-09-05,0.8378423869126832,1.301331706562525
2006-09-06,0.8385909118106918,1.286886924619681
2006-09-07,0.8394676105128117,1.2807098673815065
2006-09-08,0.8404686920313176,1.2851923519173418
2006-09-11,0.8418424572377088,1.2850638326821502
2006-09-12,0.8428728124059285,1.300484598674336
2006-09-13,0.8431769202367789,1.3064668278282379
2006-09-14,0.8426516206438772,1.3046377742692783
2006-09-15,0.8422553924892019,1.3075079773726708
2006-09-18,0.8423375012162068,1.3082924821590942
2006-09-19,0.8410879007701283,1.3047600924572647
2006-09-20,0.8382734450082434,1.3128496050304996
2006-09-21,0.8365006593707396,1.3052350773213226
2006-09-22,0.8342543546073414,1.3001446605197695
2006-09-25,0.8318210083159575,1.3115859335323434
2006-09-26,0.8300268757035725,1.3211605108471296
2006-09-27,0.8282693697759944,1.3223495553068918
2006-09-28,0.826704425221786,1.3244653145953829
2006-09-29,0.8246743702961619,1.3203594721201373
2006-10-02,0.8223598719067434,1.314945998284445
2006-10-03,0.8192235114292703,1.316786922682043
2006-10-04,0.816725514903464,1.3339051526769095
2006-10-05,0.8151133312683979,1.3399077258639556
2006-10-06,0.8138277841343158,1.3360219934589501
2006-10-09,0.8126449875312318,1.3389612418445598
2006-10-10,0.8113252739069419,1.3420408527008023
2006-10-11,0.8099381488653943,1.33828313831324
2006-10-12,0.8092616494998411,1.3528704245208543
2006-10-13,0.8088951123213772,1.3561173135397042
2006-10-16,0.8082376557854698,1.3611349475998011
2006-10-17,0.8067679792179228,1.355282067325122
2006-10-18,0.8051445739885746,1.356637349392447
2006-10-19,0.804273199703091,1.358265314211718
2006-10-20,0.8026526806069264,1.358265314211718
2006-10-23,0.8027875487090104,1.366143253034146
2006-10-24,0.8022435036650027,1.3665530960100563
2006-10-25,0.8019928492840115,1.3710627212268895
2006-10-26,0.8008789399984451,1.3798375226427415
2006-10-27,0.800480370556764,1.367970919948014
2006-10-30,0.8011040418659439,1.369202093775967
2006-10-31,0.8014008288269019,1.368517492729079
2006-11-01,0.8020703644262333,1.3567482422916088
2006-11-02,0.8020311789969646,1.3563412178189214
2006-11-03,0.8022372160661274,1.3551205107228843
2006-11-06,0.8025509394072595,1.3711109327494144
2006-11-07,0.8028700900006451,1.3745387100812878
2006-11-08,0.8028570151456829,1.37879978008254
2006-11-09,0.8024690614336438,1.3710785013140778
2006-11-10,0.8018624918604531,1.3750546289678884
2006-11-13,0.8008762507302685,1.3790422873918953
2006-11-14,0.7999441286396779,1.3891092960898561
2006-11-15,0.7989273822789986,1.3943879114149975
2006-11-16,0.7979219006680454,1.3968978096555444
2006-11-17,0.7967430004776348,1.397596258560372
2006-11-20,0.7951159920939133,1.397037220056948
2006-11-21,0.7941405244739376,1.3992724796090392
2006-11-22,0.7937020967253904,1.4033303697999053
2006-11-24,0.794091616994761,1.3991203786905055
2006-11-27,0.7941631068503108,1.377993660972279
2006-11-28,0.7941137041122818,1.3824032406873903
2006-11-29,0.7932964299160261,1.3958125521220581
2006-11-30,0.7925959867604598,1.3974875271846048
2006-12-01,0.7915993749548877,1.393574562108488
2006-12-04,0.7902142921409162,1.407510307729573
2006-12-05,0.7894354236814798,1.413421851022037
2006-12-06,0.7887805394975957,1.4122911135412195
2006-12-07,0.7897521032151398,1.4067831781984088
2006-12-08,0.7887332673300778,1.4090340312835263
2006-12-11,0.7893556422257356,1.4118520993460935
2006-12-12,0.789948922015613,1.4093107655672705
2006-12-13,0.7896449484546415,1.4108610074093946
2006-12-14,0.7894256196965499,1.4224300676701516
2006-12-15,0.7892493430729609,1.4237102547310545
2006-12-18,0.7890621194176596,1.417445929610238
2006-12-19,0.7883535147328492,1.4199973322835364
2006-12-20,0.7877749868484285,1.418577334951253
2006-12-21,0.7879068584413218,1.4134704565454284
2006-12-22,0.7881408412425492,1.4069684924453194
2006-12-26,0.7878405893233189,1.4134405475105678
2006-12-27,0.78702808282426,1.4241826956716481
2006-12-28,0.7856294279748797,1.4219040033585735
2006-12-29,0.7827659247294019,1.4149366737421165
2007-01-03,0.780336883052847,1.414512192739994
2007-01-04,0.7791225141870882,1.417058314686926
2007-01-05,0.777585414679183,1.406997200652649
2007-01-08,0.7762165320591925,1.4106553933743458
2007-01-09,0.7744636305693131,1.4109375244530207
2007-01-10,0.7730107167566467,1.4144648682641532
2007-01-11,0.7725969932363326,1.4252148012629609
2007-01-12,0.7725096889210211,1.4327684397096547
2007-01-16,0.7724305003849923,1.4330549933975967
2007-01-17,0.7712442457185129,1.4313353274055196
2007-01-18,0.7702885820659067,1.424751184899454
2007-01-19,0.7692370248301711,1.4297378140466022
2007-01-22,0.7687549480286338,1.4220172298507505
2007-01-23,0.7683080159458259,1.4275630970471684
2007-01-24,0.7693579107366457,1.4395546270623647
2007-01-25,0.768633097042314,1.42328765977656
2007-01-26,0.7669889946399642,1.4227183447126497
2007-01-29,0.7685988596471728,1.4232874320505347
2007-01-30,0.7677830476518105,1.4308308554404026
2007-01-31,0.7664861149570744,1.440274339086309
2007-02-01,0.767938630916888,1.4490600125547355
2007-02-02,0.768631010835076,1.4513785085748232
2007-02-05,0.7695437855886229,1.4499271300662484
2007-02-06,0.7704913820319499,1.451667042622328
2007-02-07,0.7709405345989372,1.4550058768203593
2007-02-08,0.7712179943194732,1.453841872118903
2007-02-09,0.7714980785282017,1.443228826452435
2007-02-12,0.771831746279057,1.4384661713251423
2007-02-13,0.7723891949805753,1.4491108209929484
2007-02-14,0.7729613609283642,1.4598342410682963
2007-02-15,0.773221044546917,1.4617320255816852
2007-02-16,0.7732424132227981,1.4620243719868016
2007-02-20,0.7735458991272348,1.4684572792235435
2007-02-21,0.7734987506618702,1.4674293591280871
2007-02-22,0.7727112952459498,1.466842387384436
2007-02-23,0.7722149698589509,1.4625885444610212
2007-02-26,0.7723408012118435,1.4601021439354374
2007-02-27,0.7741018983122443,1.4104586710416325
2007-02-28,0.7753166662663304,1.4173699185297364
2007-03-01,0.7767732985511067,1.414109967717118
2007-03-02,0.7782441052969157,1.3969992371077409
2007-03-05,0.7783287044526016,1.3819116453469773
2007-03-06,0.7799662235583268,1.404022231672529
2007-03-07,0.7811225401901107,1.4013545894323511
2007-03-08,0.7829550481455478,1.4111640715583775
2007-03-09,0.7846258603653173,1.4127163520370918
2007-03-12,0.7863488299707484,1.416954501093203
2007-03-13,0.7878856719229749,1.3884737156212297
2007-03-14,0.7901201443181362,1.396665710543395
2007-03-15,0.7918547095337963,1.4032300393829489
2007-03-16,0.7925496250739072,1.397617119225417
2007-03-19,0.7931975021188165,1.4129909075368965
2007-03-20,0.7938548320083508,1.4225992457081473
2007-03-21,0.7955890512725897,1.4462143931869025
2007-03-22,0.7966201419110818,1.4462143931869025
2007-03-23,0.79794904710251,1.4478052290194081
2007-03-26,0.799395725413509,1.4489634732026235
2007-03-27,0.8003871314190998,1.4402696923634077
2007-03-28,0.8015916275938691,1.4298997505783912
2007-03-29,0.8035506470618209,1.4343324398051844
2007-03-30,0.8050547820567826,1.4336152735852818
2007-04-02,0.80676138134651,1.4370559502418865
2007-04-03,0.8086341118794811,1.4508516873642088
2007-04-04,0.8095912456646595,1.452592709389046
2007-04-05,0.8118397906793084,1.45738626533003
2007-04-09,0.8119644531993019,1.458260697089228
2007-04-10,0.8124518697285287,1.461906348831951
2007-04-11,0.812963849257492,1.452842529469193
2007-04-12,0.8134537404748621,1.4619954374048487
2007-04-13,0.8133495615900836,1.4671124214357658
2007-04-16,0.8143950816888215,1.482957235587272
2007-04-17,0.8156322603739853,1.4845884885464182
2007-04-18,0.8163995515920752,1.4848854062441275
2007-04-19,0.816244625086009,1.4817671468910147
2007-04-20,0.8166715523399282,1.4951030512130337
2007-04-23,0.8179592681432328,1.4919633348054864
2007-04-24,0.8192573572878418,1.4909189604711226
2007-04-25,0.8198460706339017,1.5047845068035042
2007-04-26,0.8207793603084573,1.5047845068035042
2007-04-27,0.8219059869382378,1.5031292438460204
2007-04-30,0.823759474480688,1.4894507677270217
2007-05-01,0.8252580385463673,1.4930254495695665
2007-05-02,0.8262284310433615,1.50511895571108
2007-05-03,0.8271908776868769,1.5109889196383532
2007-05-04,0.8277358915534281,1.5150685897213767
2007-05-07,0.8280195022901162,1.5180987269008195
2007-05-08,0.8277064033337274,1.5164288183012287
2007-05-09,0.8274417647964255,1.5220396049289433
2007-05-10,0.8287474885017737,1.5007310504599383
2007-05-11,0.8300659549763031,1.5152881416493997
2007-05-14,0.8321802600269274,1.5113483924811113
2007-05-15,0.8347577799935904,1.5075700214999086
2007-05-16,0.8371169248287735,1.5202336096805078
2007-05-17,0.8393776291817089,1.5190174227927633
2007-05-18,0.8412637804145934,1.529346741267754
2007-05-21,0.8424491871892359,1.534240650839811
2007-05-22,0.8436825949065049,1.5356214674255666
2007-05-23,0.8450251071760652,1.5331644730776857
2007-05-24,0.8462214008386395,1.51706624611037
2007-05-25,0.8484046792093073,1.5257135237131993
2007-05-29,0.8505295357246175,1.5295278075224823
2007-05-30,0.8517808478238834,1.54161107720191
2007-05-31,0.8531695811517579,1.543923493817713
2007-06-01,0.8543170146725344,1.5510255418892744
2007-06-04,0.854440825770862,1.554127592973053
2007-06-05,0.8531222245085051,1.5458907167302958
2007-06-06,0.8523679936026732,1.53182311120805
2007-06-07,0.852654438227038,1.5053225713841507
2007-06-08,0.8526891371427318,1.5217305874122378
2007-06-11,0.8528500915984736,1.5232523179996498
2007-06-12,0.8525348429626624,1.5074104938924535
